14/11/2016;450;A;PYG;0,00059760;0,00059860;5754,40000000;5762,73000000
14/11/2016;460;A;UAH;0,13340000;0,13370000;25,76000000;25,82000000
14/11/2016;470;A;JPY;0,03177000;0,03179000;108,37000000;108,42000000
14/11/2016;482;A;GEL;1,37210000;1,39460000;2,47000000;2,51000000
14/11/2016;490;A;ALL;0,02701000;0,02726000;126,34000000;127,53000000
14/11/2016;495;A;HNL;0,14950000;0,15020000;22,93000000;23,03000000
14/11/2016;500;A;SLL;0,00060740;0,00061840;5570,00000000;5670,00000000
14/11/2016;503;A;MDL;0,17190000;0,17280000;19,93000000;20,03000000
14/11/2016;506;A;RON;0,81680000;0,81800000;4,21090000;4,21640000
14/11/2016;510;A;BGN;1,88640000;1,88710000;1,82530000;1,82570000
14/11/2016;530;B;GIP;4,31640000;4,32060000;1,25330000;1,25430000
14/11/2016;535;A;EGP;0,21870000;0,22960000;15,00000000;15,75000000
14/11/2016;540;B;GBP;4,29470000;4,29750000;1,24700000;1,24760000
14/11/2016;545;B;FKP;4,31530000;4,31950000;1,25300000;1,25400000
14/11/2016;560;A;LBP;0,00228200;0,00229000;1504,50000000;1509,50000000
14/11/2016;570;B;SHP;4,30780000;4,31540000;1,25080000;1,25280000
14/11/2016;575;A;SYP;0,00668000;0,00668900;515,00000000;515,60000000
14/11/2016;585;A;SZL;0,23920000;0,23950000;14,38000000;14,40000000
14/11/2016;603;A;LSL;0,23920000;0,23960000;14,37650000;14,39650000
14/11/2016;608;A;TMT;0,98370000;0,98670000;3,49100000;3,50100000
14/11/2016;622;A;MZN;0,04316000;0,04590000;75,04000000;79,79000000
14/11/2016;625;A;ERN;0,21460000;0,22150000;15,55000000;16,05000000
14/11/2016;630;A;NGN;0,01128000;0,01132000;304,25000000;305,25000000
14/11/2016;635;A;AOA;0,02069000;0,02087000;165,07300000;166,42300000
14/11/2016;640;A;TWD;0,10750000;0,10770000;31,98800000;32,02800000
14/11/2016;642;A;TRY;1,04680000;1,04760000;3,28800000;3,29000000
14/11/2016;660;A;PEN;1,00670000;1,00810000;3,41700000;3,42100000
14/11/2016;665;A;BTN;0,05081000;0,05083000;67,76790000;67,78300000
14/11/2016;670;A;MRO;0,00948800;0,00970300;355,00000000;363,00000000
14/11/2016;680;B;TOP;1,51230000;1,63450000;0,43910000;0,47450000
14/11/2016;685;A;MOP;0,43060000;0,43150000;7,98300000;7,99900000
14/11/2016;706;A;ARS;0,22230000;0,22240000;15,49000000;15,49500000
14/11/2016;715;A;CLP;0,00515000;0,00515400;668,40000000;668,80000000
14/11/2016;720;A;COP;0,00110400;0,00110500;3117,32000000;3118,32000000
14/11/2016;725;A;CUP;3,44400000;3,44460000;1,00000000;1,00000000
14/11/2016;730;A;DOP;0,07438000;0,07496000;45,95000000;46,30000000
14/11/2016;735;A;PHP;0,06986000;0,06993000;49,25500000;49,29600000
14/11/2016;741;A;MXN;0,16530000;0,16550000;20,80950000;20,83550000
14/11/2016;745;A;UYU;0,12260000;0,12280000;28,05000000;28,10000000
14/11/2016;755;B;BWP;0,31580000;0,31720000;0,09170000;0,09210000
14/11/2016;760;A;MWK;0,00480000;0,00483500;712,49000000;717,49000000
14/11/2016;766;A;ZMW;0,35000000;0,35080000;9,82000000;9,84000000
14/11/2016;770;A;GTQ;0,45930000;0,45950000;7,49600000;7,49900000
14/11/2016;775;A;MMK;0,00266000;0,00267000;1290,00000000;1295,00000000
14/11/2016;778;B;PGK;1,06080000;1,11260000;0,30800000;0,32300000
14/11/2016;779;A;HRK;0,49100000;0,49150000;7,00890000;7,01480000
14/11/2016;780;A;LAK;0,00042130;0,00042290;8146,00000000;8174,00000000
14/11/2016;785;A;ZAR;0,23890000;0,23910000;14,40700000;14,41700000
